;;gen-17;feb-17;mar-17;apr-17;mag-17;giu-17;lug-17;ago-17;set-17;ott-17;nov-17;dic-17;gen-18;feb-18;mar-18;apr-18;mag-18;giu-18;lug-18
9;18:12;3,87;2,75;2,01;2,7;2,35;2,16;4,12;3,68;2,45;2,45;2,45;6,08;2,3;4,8;5,88;1,27;3,14;0,78;1,13
9;18:18;3,92;2,79;2,11;2,75;2,45;2,16;4,12;3,68;2,3;2,45;2,45;6,08;3,14;4,9;5,83;1,03;3,24;0,74;1,18
9;18:24;3,87;2,75;2,11;2,89;2,65;2,16;4,12;3,73;2,3;2,45;2,4;6,13;2,84;4,9;5,83;0,69;2,99;0,74;1,23
9;18:30;3,73;2,6;2,06;2,89;2,45;2,21;4,07;3,73;2,55;2,45;2,45;6,18;2,79;4,85;5,78;0,59;2,94;0,74;1,32
9;18:36;4,02;2,65;2,06;2,75;2,89;2,21;4,07;3,77;2,7;2,4;2,4;6,18;2,6;4,75;5,93;0,54;2,94;0,78;1,47
9;18:42;3,87;2,55;2,06;2,79;2,94;2,35;4,12;3,77;2,65;2,45;2,45;6,27;2,4;4,66;5,88;0,39;2,99;0,78;1,47
9;18:48;3,92;2,55;2,06;2,7;2,45;2,3;4,12;3,77;2,7;2,45;2,45;6,27;2,65;4,8;5,88;0,29;2,99;0,74;1,42
9;18:54;4,02;2,5;2,06;2,7;2,55;2,25;4,17;3,77;2,7;2,45;2,45;6,18;2,79;4,8;5,83;0,25;2,99;0,78;1,32
9;19:00;4,17;2,5;2,06;2,75;2,55;2,25;4,12;3,82;2,35;2,5;2,45;6,13;2,99;4,71;5,88;0,25;2,99;0,78;1,42
9;19:06;3,97;2,5;2,16;2,7;2,75;2,25;4,12;3,87;2,3;2,55;2,5;6,13;3,04;4,71;5,88;0,25;2,94;0,74;1,18
9;19:12;4,26;2,5;2,11;2,7;2,55;2,25;4,07;3,77;2,4;2,5;2,5;6,08;2,4;4,71;5,93;0,25;2,89;0,74;1,37
9;19:18;4,22;2,4;2,06;2,79;2,6;2,21;4,12;3,77;2,6;2,55;2,55;6,13;1,96;4,66;5,93;0,29;2,94;0,78;1,52
9;19:24;3,92;2,45;2,11;2,75;2,35;2,21;4,12;3,77;2,7;2,6;2,5;6,13;2,11;4,66;5,83;0,29;2,99;0,78;1,52
9;19:30;4,12;2,5;2,06;2,79;2,55;2,25;4,12;3,77;2,6;2,55;2,45;6,03;2,25;4,71;5,83;0,29;2,94;0,78;1,52
9;19:36;3,82;2,4;2,21;2,75;2,7;2,21;4,12;3,77;2,4;2,5;2,45;6,13;2,75;4,71;5,83;0,39;2,99;0,78;1,52
9;19:42;4,02;2,6;2,06;2,75;3,24;2,21;4,12;3,77;2,25;2,45;2,45;6,13;3,09;4,71;5,78;0,44;2,99;0,74;1,42
9;19:48;4,22;2,45;2,11;2,75;3,14;2,25;4,17;3,77;2,35;2,5;2,5;6,18;3,38;4,71;5,83;0,44;2,99;0,78;1,32
9;19:54;4,36;2,4;2,11;2,75;2,89;2,25;4,12;3,77;2,55;2,5;2,4;6,18;3,09;4,71;5,88;0,39;3,04;0,83;1,27
9;20:00;4,31;2,45;2,11;2,75;2,4;2,25;4,12;3,77;2,65;2,5;2,45;6,27;2,79;4,66;5,78;0,44;1,23;0,74;1,32
9;20:06;3,92;2,45;2,06;2,75;2,4;2,3;4,17;3,77;2,7;2,6;2,45;6,23;2,45;4,71;5,83;0,44;0,44;0,74;1,23
9;20:12;4,12;2,4;2,06;2,75;2,25;2,3;4,17;3,77;2,75;2,5;2,45;6,13;2,84;4,71;5,78;0,44;0,25;0,78;1,23
9;20:18;4,17;2,35;2,11;2,79;2,25;2,25;4,17;3,77;2,45;2,45;2,45;6,18;2,89;4,71;5,78;0,39;0,29;0,83;1,23
9;20:24;4,31;2,35;2,11;2,75;2,25;2,35;4,17;3,77;2,3;2,45;2,45;6,18;2,3;4,56;5,78;0,39;0,20;0,83;1,18
9;20:30;4,31;2,3;2,16;2,79;2,6;2,35;4,12;3,73;2,45;2,5;2,45;6,08;2,16;4,31;5,74;0,44;0,25;0,74;1,13
9;20:36;4,26;2,6;2,06;2,79;2,84;2,25;4,12;3,68;2,45;2,45;2,45;6,03;2,3;4,36;5,69;0,44;0,25;0,74;1,08
9;20:42;3,87;2,7;2,11;2,75;3,09;2,16;4,17;3,58;2,65;2,45;2,45;5,98;2,6;4,26;5,64;0,44;0,20;0,74;1,03
9;20:48;4,02;2,79;2,16;2,79;2,94;2,3;4,12;3,63;2,75;2,4;2,4;5,93;2,4;4,22;5,64;0,44;0,25;0,78;1,03
9;20:54;4,12;2,79;2,21;2,79;2,75;2,16;3,97;3,63;2,5;2,35;2,4;6,08;2,21;4,22;5,69;0,39;0,15;0,74;1,03
9;21:00;4,02;2,7;2,25;2,79;2,7;2,25;3,97;3,63;2,25;2,3;2,35;6,08;2,21;4,36;5,69;0,39;0,20;0,78;1,08
9;21:06;4,02;2,65;2,35;2,75;2,21;2,25;4,12;3,58;2,45;2,3;2,55;6,18;2,11;4,31;5,59;0,29;0,15;0,78;0,98
9;21:12;4,12;2,6;2,21;2,84;2,4;2,16;4,17;3,53;2,6;2,3;2,79;6,13;1,72;4,31;5,59;0,29;0,15;0,74;1,08
9;21:18;4,02;2,6;2,21;2,79;2,45;2,3;4,22;3,14;2,79;2,35;2,7;6,18;1,42;4,41;5,59;0,25;0,15;0,78;0,98
9;21:24;4,07;2,55;2,21;2,75;2,6;2,25;4,22;3,38;2,65;2,35;2,6;6,18;1,23;4,41;5,59;0,25;0,15;0,78;0,88
9;21:30;3,97;2,5;2,25;2,79;2,45;2,25;4,26;3,48;2,4;2,35;2,55;6,18;1,37;4,41;5,54;0,25;0,15;0,74;0,83
9;21:36;3,97;2,5;2,16;2,79;2,79;2,11;4,26;3,53;2,21;2,3;2,55;6,18;1,37;4,46;5,54;0,25;0,25;0,74;0,78
9;21:42;3,82;2,5;2,21;2,79;2,4;2,16;4,26;3,53;2,16;2,25;2,45;6,13;1,72;4,41;5,49;0,25;0,25;0,74;0,78
9;21:48;3,87;2,5;2,16;2,79;2,16;2,21;4,17;3,53;2,16;2,25;2,45;6,13;1,96;4,31;5,49;0,25;0,20;0,74;0,83
9;21:54;3,92;2,45;2,21;2,75;2,16;2,16;4,22;3,53;2,16;2,25;2,4;6,08;1,86;4,26;4,46;0,25;0,15;0,78;0,83
9;22:00;3,87;2,4;2,21;2,75;2,35;2,3;4,17;3,58;2,3;2,21;2,4;5,98;1,91;4,22;3,38;0,29;0,15;0,74;0,93
9;22:06;3,97;2,5;2,21;2,79;2,4;2,3;4,12;3,58;2,45;2,21;2,35;5,98;1,72;4,22;4,95;0,25;0,15;0,78;0,88
9;22:12;3,97;2,7;2,21;2,79;2,5;2,21;4,17;3,53;2,5;2,21;2,35;6,03;1,62;4,26;5,34;0,25;0,15;0,78;0,88
9;22:18;3,97;2,7;2,25;2,84;2,6;2,3;4,17;3,53;2,5;2,21;2,6;6,13;1,52;4,41;5,29;0,2;0,10;0,78;0,93
9;22:24;4,02;2,55;2,25;2,79;2,55;2,25;4,26;3,58;2,5;2,25;2,84;6,18;1,18;4,41;5,29;0,2;0,10;0,83;0,93
9;22:30;4,12;2,55;2,25;2,84;2,3;2,16;4,26;3,68;2,5;2,25;2,7;6,32;1,08;4,46;5,29;0,2;0,10;0,83;0,98
9;22:36;4,07;2,6;2,25;2,75;2,3;2,25;4,26;3,73;2,45;2,3;2,6;6,23;1,08;4,66;5,39;0,2;0,10;0,78;1,03
9;22:42;4,07;2,55;2,16;2,75;2,35;2,16;4,22;3,73;2,45;2,3;2,55;6,23;1,03;4,71;5,34;0,2;0,10;0,83;1,08
9;22:48;4,17;2,45;2,21;2,75;2,89;2,16;4,22;3,73;2,4;2,3;2,5;6,23;1,03;4,9;5,34;0,15;0,10;0,83;1,13
9;22:54;4,17;2,4;2,16;2,75;2,7;2,25;4,26;3,73;2,35;2,35;2,45;6,23;1,13;4,9;5,39;0,2;0,10;0,88;1,18
9;23:00;4,12;2,4;2,21;2,75;2,45;2,35;4,26;3,73;2,35;2,35;2,4;6,13;1,08;4,95;5,39;0,2;0,10;0,88;1,32
9;23:06;4,07;2,4;2,25;2,7;2,25;2,4;4,22;3,73;2,4;2,35;2,35;6,08;1,23;5,15;5,49;0,25;0,10;0,93;1,37
9;23:12;4,12;2,4;2,21;2,75;1,91;2,4;4,26;3,77;2,35;2,35;2,35;6,08;1,18;5,29;5,49;0,25;0,10;0,88;1,32
9;23:18;3,97;2,4;2,25;2,75;2,16;2,5;4,26;3,77;2,3;2,4;2,35;6,13;1,08;5,29;5,44;0,25;0,10;0,88;1,37
9;23:24;4,12;2,3;2,11;2,75;2,16;2,3;4,26;3,87;2,25;2,45;2,4;6,08;1,13;5,59;4,9;0,25;0,10;0,98;1,42
9;23:30;4,12;2,45;2,11;2,79;2,65;2,4;4,31;3,92;2,3;2,5;2,4;6,13;1,03;5,74;4,07;0,25;0,10;0,98;1,47
9;23:36;4,07;2,65;2,25;2,79;2,6;2,45;4,31;3,92;2,35;2,6;2,4;6,13;1,03;5,64;5,49;0,2;0,10;0,98;1,57
9;23:42;4,07;2,7;2,21;2,75;2,6;2,55;4,31;3,92;2,21;2,65;2,4;6,18;1,03;5,64;5,49;0,25;0,10;1,08;1,52
9;23:48;4,17;2,79;2,11;2,75;2,5;2,55;4,31;3,87;2,21;2,79;2,35;6,18;1,03;5,69;5,49;0,2;0,10;1,18;1,62
9;23:54;4,12;2,75;2,16;2,75;2,3;2,6;4,36;3,87;2,21;2,65;2,35;6,32;1,03;5,64;5,59;0,25;0,10;1,27;1,67
10;00:00;4,17;2,65;2,06;2,7;2,11;2,65;4,36;3,92;2,21;2,3;2,6;6,32;1,03;5,44;5,59;0,25;0,10;1,32;1,76
10;00:06;4,17;2,55;2,06;2,7;2,25;2,6;4,31;3,87;2,16;2,16;2,89;6,37;0,98;5,25;5,64;0,2;0,10;1,37;1,72
10;00:12;4,22;2,55;2,11;2,7;2,25;2,65;4,31;3,92;2,16;2,4;2,75;6,37;1,03;5,25;5,64;0,2;0,10;1,52;1,76
10;00:18;3,63;2,55;2,06;2,7;2,3;2,65;4,31;3,97;2,21;2,6;2,75;6,37;1,03;5,2;5,64;0,2;0,10;1,62;1,76
10;00:24;3,04;2,45;2,01;2,75;2,06;2,79;4,36;4,02;2,25;2,75;2,7;6,42;1,03;5,2;5,74;0,2;0,10;1,76;1,76
10;00:30;3,48;2,45;2,06;2,7;2,01;2,65;4,36;4,02;2,25;2,79;2,7;6,47;1,03;5,15;5,83;0,25;0,10;1,91;1,81
10;00:36;3,73;2,4;2,11;2,7;1,81;2,45;4,41;4,02;2,3;2,5;2,6;6,42;1,13;5;5,88;0,25;0,10;2,11;1,76
10;00:42;3,33;2,35;1,96;2,75;2,4;2,21;4,36;4,12;2,3;2,21;2,55;6,52;1,08;4,9;5,88;0,2;0,10;2,11;1,91
10;00:48;3,73;2,45;1,96;2,7;2,01;2,25;4,41;4,12;2,21;2,3;2,5;6,57;1,08;4,9;5,88;0,2;0,10;2,16;1,96
10;00:54;3,48;2,65;1,91;2,5;2,06;2,25;4,46;4,17;1,91;2,65;2,45;6,62;1,08;4,85;5,88;0,2;0,10;2,16;2,01
10;01:00;3,73;2,79;1,91;2,5;2,16;2,5;4,46;4,12;1,96;2,89;2,4;6,76;1,08;4,8;5,98;0,25;0,10;2,06;2,11
10;01:06;3,38;2,79;1,86;2,55;2,3;2,7;4,46;4,17;2,11;2,75;2,35;6,76;1,13;4,71;5,98;0,25;0,10;2,06;2,21
10;01:12;3,73;2,6;1,86;2,7;2,25;2,84;4,51;4,17;2,21;2,55;2,35;6,91;1,08;4,66;5,98;0,25;0,10;2,11;2,16
10;01:18;3,33;2,6;1,96;2,84;2,75;2,65;4,46;4,17;2,3;2,3;2,35;7,01;1,08;4,61;6,03;0,25;0,10;2,21;2,16
10;01:24;3,43;2,55;1,96;2,89;2,79;2,4;4,36;4,22;2,35;2,3;2,35;7,01;1,08;4,41;6,08;0,29;0,10;2,11;2,16
10;01:30;3,38;2,55;1,86;2,89;2,45;2,25;4,41;4,22;2,4;2,55;2,35;7,11;1,08;4,22;6,23;0,34;0,10;2,11;1,86
10;01:36;3,38;2,45;1,86;2,79;2,35;2,3;4,46;4,22;2,35;2,84;2,6;7,25;1,08;4,17;6,27;0,39;0,10;2,11;1,81
10;01:42;3,24;2,45;1,91;3,09;2,35;2,5;4,46;4,22;2,4;2,99;2,79;7,35;1,13;4,02;6,37;0,49;0,10;2,06;1,91
10;01:48;3,38;2,35;1,91;3,73;2,25;2,79;4,46;4,26;2,4;2,75;2,75;7,4;1,03;3,92;6,37;0,49;0,10;1,86;1,86
10;01:54;3,28;2,4;1,96;4,17;2,25;2,7;4,46;4,31;2,5;2,55;2,65;7,45;1,03;4,02;6,52;0,59;0,10;1,81;1,91
10;02:00;3,33;2,55;1,91;4,75;2,84;2,6;4,61;4,36;2,55;2,35;2,65;7,5;1,03;3,97;6,47;0,64;0,10;1,86;2,11
10;02:06;3,38;2,55;1,81;5;3,09;2,45;4,56;4,36;2,75;2,35;2,7;7,5;1,03;3,97;6,47;0,64;0,10;1,91;2,11
10;02:12;3,24;2,65;1,86;5,25;3,04;2,25;4,56;4,36;2,55;2,65;2,6;7,55;1,03;3,92;6,52;0,69;0,10;2,01;2,3
10;02:18;3,14;2,75;1,81;5,25;2,25;2,3;4,61;4,41;2,25;2,89;2,6;7,65;1,03;3,87;6,62;0,74;0,10;2,16;2,21
10;02:24;3,14;2,75;1,81;5,59;2,06;2,55;4,61;4,41;2,3;2,94;2,6;7,7;1,03;3,82;6,62;0,83;0,10;2,25;2,16
10;02:30;3,24;2,55;1,86;5,98;2,06;2,84;4,56;4,36;2,3;2,94;2,5;7,75;1,03;3,82;6,72;0,98;0,10;2,35;2,01
10;02:36;3,19;2,4;1,91;6,37;2,16;2,89;4,56;4,41;2,6;2,75;2,4;7,84;1,03;3,77;6,72;1,13;0,10;2,35;1,96
10;02:42;3,28;2,35;1,91;6,27;2,11;2,75;4,46;4,46;2,89;2,5;2,4;7,84;1,03;3,73;6,76;1,27;0,10;2,3;1,91
10;02:48;3,19;2,25;1,86;6,47;2,5;2,4;4,51;4,51;2,7;2,3;2,45;7,94;1,08;3,68;6,86;1,52;0,10;2,25;1,86
10;02:54;3,04;2,45;1,91;6,57;2,35;2,25;4,31;4,46;2,45;2,45;2,5;7,94;1,03;3,68;6,81;1,86;0,15;1,96;1,91
10;03:00;3,09;2,55;1,86;6,76;2,11;2,55;4,17;4,46;2,3;2,89;2,45;7,99;1,08;3,63;6,91;2,11;0,10;1,76;2,06
10;03:06;3,09;2,6;1,91;7,16;2,55;2,89;4,46;4,51;2,6;2,94;2,4;7,99;1,03;3,58;7,06;2,5;0,10;1,76;2,21
10;03:12;3,14;2,65;1,86;7,4;2,25;2,79;4,61;4,51;2,89;2,89;2,4;8,04;1,03;3,58;7,06;2,89;0,15;1,76;2,3
10;03:18;3,24;2,55;1,91;7,55;2,01;2,75;4,71;4,56;2,84;2,75;2,35;8,04;1,03;3,48;7,16;3,19;0,10;1,91;2,21
10;03:24;3,19;2,6;2,06;7,55;2,11;2,55;4,56;4,56;2,65;2,65;2,4;8,09;1,03;3,43;7,11;3,38;0,10;2,06;2,11
10;03:30;3,19;2,6;1,96;7,5;1,91;2,45;4,61;4,61;2,4;2,45;2,55;8,24;1,03;3,24;7,16;3,48;0,10;2,06;1,96
10;03:36;3,24;2,55;1,91;7,55;2,01;2,3;4,8;4,61;2,3;2,4;2,89;7,94;1,03;3,14;7,21;3,58;0,10;2,16;1,81
10;03:42;3,14;2,65;1,76;7,45;2,4;2,55;4,85;4,66;2,6;2,25;2,94;8,09;1,03;3,24;7,16;3,73;0,10;2,21;1,81
10;03:48;2,99;2,65;1,67;7,5;2,16;2,84;4,9;4,51;2,99;2,55;2,75;8,19;1,03;3,24;7,21;3,87;0,25;2,16;1,86
10;03:54;2,99;2,6;1,72;7,55;2,06;2,79;4,85;4,56;2,89;2,94;2,65;8,28;1,03;3,24;7,21;4,02;0,15;2,16;2,01
10;04:00;2,99;2,89;1,67;7,55;2,21;2,7;4,9;4,66;2,79;3,24;2,6;8,33;1,03;3,19;7,25;4,22;0,10;2,16;2,21
10;04:06;2,94;2,6;1,67;7,89;1,91;2,55;4,85;4,71;2,6;3,19;2,5;8,43;1,03;3,14;7,25;4,31;0,10;2,06;2,16
10;04:12;2,89;2,5;1,67;7,89;2,35;2,4;4,71;4,71;2,45;2,99;2,01;8,43;1,03;2,94;7,3;4,46;0,10;2,01;2,16
10;04:18;3,09;2,3;1,62;7,55;1,96;2,35;4,85;4,75;2,3;2,89;2,35;8,48;1,03;2,94;7,35;4,46;0,10;1,96;2,06
10;04:24;2,99;2,3;1,67;7,84;2,01;2,7;4,9;4,75;2,6;2,79;2,6;8,43;1,13;2,94;7,4;4,71;0,10;1,96;2,06
10;04:30;3,09;2,35;1,72;8,04;2,11;2,89;4,85;4,75;3,04;2,7;2,55;8,48;1,03;2,84;7,45;4,8;0,15;2,06;2,11
10;04:36;3,19;2,5;1,67;8,19;1,81;2,75;4,95;4,75;3,04;2,6;2,75;8,48;1,03;2,75;7,45;4,9;0,10;2,16;2,16
10;04:42;3,19;2,65;1,72;8,33;1,91;2,75;4,85;4,75;2,89;2,45;2,55;8,43;1,03;2,65;7,5;5;0,29;2,11;2,06
10;04:48;3,28;2,75;1,67;8,28;1,72;2,6;4,9;4,75;2,75;2,3;2,21;8,48;1,03;2,6;7,55;5,05;0,15;2,06;1,96
10;04:54;3,09;2,4;1,47;8,28;2,55;2,55;4,9;4,8;2,6;2,6;2,3;8,48;1,03;2,5;7,6;5,2;0,15;1,96;1,96
10;05:00;2,99;2,25;1,37;8,33;1,91;2,45;4,9;4,8;2,5;3,04;3,04;8,43;1,03;2,45;7,65;5,29;0,15;2,01;2,01
10;05:06;2,99;2,35;1,52;8,53;1,67;2,45;5;4,8;2,4;3,09;3,04;8,48;1,03;2,4;7,7;5,39;0,15;2,06;2,06
10;05:12;3,04;2,4;1,57;8,68;2,01;2,45;4,95;4,8;2,3;3,09;3,53;8,53;1,03;2,35;7,7;5,44;0,15;2,06;2,06
10;05:18;3,04;2,5;1,57;8,68;2,16;2,4;4,95;4,8;2,6;2,99;3,43;8,58;1,03;2,3;7,75;5,54;0,15;2,06;2,11
10;05:24;2,94;2,55;1,62;8,68;1,96;2,4;5;4,8;2,99;2,89;3,28;8,58;1,03;2,25;7,84;5,54;0,15;2,06;2,06
10;05:30;2,79;2,6;1,62;8,77;1,62;2,7;5;4,85;3,09;2,84;3,24;8,63;1,03;2,16;7,84;5,59;0,15;2,11;1,96
10;05:36;2,84;2,6;1,67;8,92;1,42;2,94;5;4,85;2,99;2,79;3,09;8,63;1,03;2,11;7,89;5,69;0,15;2,11;1,96
10;05:42;2,75;2,7;1,62;8,87;1,62;2,94;4,9;4,85;2,89;2,65;3,14;8,63;1,03;2,06;7,89;5,74;0,15;2,01;2,06
10;05:48;2,75;2,7;1,67;8,77;1,42;2,84;5;4,8;2,79;2,55;3,24;8,68;1,03;2,06;7,94;5,83;0,15;1,96;2,06
10;05:54;2,6;2,7;1,72;8,73;1,67;2,7;5,1;4,85;2,75;2,55;3,28;8,63;1,03;2,06;7,94;5,83;0,15;1,96;2,11
10;06:00;2,65;2,7;1,76;8,58;1,47;2,65;5;4,8;2,65;2,5;3,28;8,68;1,03;2,01;7,99;5,88;0,15;2,06;2,16
10;06:06;2,99;2,65;1,81;8,38;1,91;2,55;5;4,9;2,6;2,45;3,28;8,68;1,03;2,06;7,99;5,93;0,15;2,11;2,16
10;06:12;2,75;2,5;1,81;8,58;1,72;2,5;5;4,9;2,55;2,45;3,48;8,73;1,03;2,06;8,09;5,98;0,15;2,06;2,11
10;06:18;2,75;2,3;1,81;8,92;1,76;2,45;5,05;4,9;2,5;2,5;3,48;8,77;1,03;2,06;8,04;6,03;0,15;2,11;2,06
10;06:24;2,84;2,3;2,06;8,97;1,91;2,3;5,1;4,9;2,5;2,4;3,53;8,77;1,03;2,06;8,09;5,98;0,15;2,11;2,01
10;06:30;2,89;2,65;2,3;9,17;1,86;2,55;5,1;4,85;2,5;2,45;3,63;8,82;1,03;2,01;8,14;5,98;0,15;2,06;1,91
10;06:36;2,94;2,7;2,16;9,12;1,37;2,99;4,95;4,95;2,5;2,4;3,73;8,77;1,03;1,96;8,14;5,93;0,15;2,01;1,91
10;06:42;3,04;2,7;2,11;9,07;1,67;3,04;5,05;4,95;2,45;2,25;3,82;8,82;1,03;1,96;8,19;6,03;0,15;1,96;2,01
10;06:48;2,84;2,55;2,45;9,07;2,4;2,94;5,15;4,9;2,4;2,75;3,92;8,82;1,03;1,96;8,19;6,08;0,15;1,91;1,96
10;06:54;2,84;2,55;2,5;9,22;2,11;2,75;5,1;4,95;2,4;3,19;4,02;8,87;1,03;1,96;8,19;6,13;0,25;1,91;2,01
10;07:00;2,79;2,45;2,84;9,07;2,35;2,7;5,1;4,9;2,94;3,24;4,07;8,92;1,03;1,91;8,24;6,13;0,15;2,06;2,01
10;07:06;2,89;2,55;2,99;9,17;1,96;2,6;5,05;5;3,09;3,14;4,12;8,92;1,03;1,86;8,24;6,18;0,10;2,01;2,06
10;07:12;2,79;2,5;3,09;9,02;2,45;2,6;5,1;4,95;2,99;3,09;4,22;8,92;1,03;1,81;8,14;6,18;0,15;1,96;2,25
10;07:18;2,79;2,65;2,94;8,92;2,6;2,5;5,05;4,95;2,89;2,99;4,22;8,97;1,03;1,81;8,09;6,13;0,15;2,06;2,16
10;07:24;2,79;2,75;2,89;9,12;2,35;2,4;5,05;5;2,79;2,89;4,26;8,97;1,03;1,76;8,04;6,13;0,15;2,11;2,21
10;07:30;2,75;2,55;2,79;9,07;2,55;2,4;5,1;5;2,6;2,7;4,31;9,02;1,03;1,72;8,09;6,08;0,15;2,06;2,16
10;07:36;2,94;2,35;2,75;9,12;2,55;2,3;5,1;5;2,45;2,7;4,36;9,02;1,03;1,67;8,14;6,08;0,49;2,11;2,06
10;07:42;3,24;2,4;2,65;8,82;2,35;2,65;5,15;5;2,3;2,65;4,36;8,87;1,03;1,76;8,19;6,08;0,29;2,11;2,01
10;07:48;2,94;2,55;2,6;8,73;2,5;2,94;5,15;5;2,7;2,6;4,36;8,97;1,03;1,72;8,24;6,03;0,29;2,01;1,91
10;07:54;3,14;2,6;2,55;8,48;2,5;2,99;5,15;5;2,94;2,5;4,41;9,02;1,03;1,72;8,33;5,98;0,25;1,86;1,81
10;08:00;3,24;2,75;2,6;8,38;2,4;2,84;5,15;5;2,84;2,4;4,46;9,02;1,18;1,72;8,43;5,98;0,25;1,81;1,72
10;08:06;3,24;2,75;2,5;8,19;2,21;2,75;5,15;4,95;2,7;2,35;4,51;9,07;1,08;1,72;8,48;5,54;0,25;1,91;1,81
10;08:12;3,24;2,65;2,45;7,84;2,35;2,6;5,1;4,9;2,45;2,75;4,56;9,07;1,03;1,67;8,53;4,71;0,25;2,01;2,01
10;08:18;3,28;2,65;2,4;7,45;2,55;2,5;5;4,9;2,25;3,04;4,56;9,12;1,03;1,62;8,53;2,65;0,25;2,11;2,11
10;08:24;3,38;2,6;2,3;7,21;2,35;2,35;5;4,85;2,7;2,99;4,56;9,12;1,03;1,62;8,58;0,78;0,25;2,11;2,11
10;08:30;3,53;2,55;2,7;7,11;2,4;2,45;5;4,9;2,84;2,75;4,56;9,07;1,08;1,62;8,53;0,69;0,20;2,06;2,11
10;08:36;3,53;2,55;2,55;6,96;2,25;2,65;4,95;4,85;2,79;2,55;4,56;9,07;1,03;1,62;8,53;0,74;0,20;2,11;2,11
10;08:42;3,68;2,45;2,55;6,62;2,4;2,75;4,9;4,8;2,65;2,3;4,56;9,07;1,03;1,47;8,48;0,74;0,20;2,06;2,01
10;08:48;3,82;2,4;2,3;6,23;2,94;2,79;4,85;4,75;2,45;2,35;4,56;9,07;1,03;1,42;8,48;0,74;0,15;1,96;1,96
10;08:54;3,97;2,4;2,16;5,49;2,25;2,6;4,75;4,75;2,3;2,75;4,56;9,07;1,08;1,47;8,43;0,83;0,15;1,81;1,81
10;09:00;3,97;2,4;2,21;5,1;2,21;2,4;4,75;4,71;2,75;2,94;4,56;9,07;1,13;1,47;8,38;0,78;0,20;1,76;1,81
10;09:06;4,02;2,45;2,25;4,51;2,16;2,25;4,61;4,71;2,94;2,75;4,56;9,07;1,23;1,42;8,38;0,83;0,15;1,42;1,86
10;09:12;4,02;2,45;2,45;4,31;1,96;2,4;4,56;4,71;2,79;2,5;4,51;9,07;1,52;1,42;8,38;0,83;0,15;0,69;2,01
10;09:18;4,02;2,5;2,55;4,36;1,96;2,7;4,66;4,71;2,6;2,25;4,46;9,07;2,21;1,42;8,33;0,83;0,15;0,44;2,11
10;09:24;4,17;2,5;2,65;4,02;2,06;2,7;4,61;4,66;2,35;2,35;4,41;9,07;2,5;1,42;8,19;0,2;0,15;0,49;2,01
10;09:30;4,07;2,5;2,7;3,97;2,16;2,55;4,36;4,61;2,4;2,65;4,31;9,12;2,11;7,4;8,09;0,15;3,82;0,54;2,06
10;09:36;4,17;2,6;2,5;4,12;2,3;2,3;4,41;4,61;2,75;2,89;4,17;9,12;2,3;7,65;8,04;0,15;1,62;0,59;1,96
10;09:42;4,17;2,6;2,45;3,92;2,25;2,3;4,31;4,61;2,94;2,6;4,02;9,07;1,62;7,4;8,04;0,15;0,98;0,59;1,96
10;09:48;4,22;2,5;2,3;3,68;2,01;2,4;4,41;4,56;2,79;2,21;3,87;9,07;1,13;7,01;7,94;0,15;0,59;0,59;1,91
10;09:54;4,26;2,55;2,21;3,24;2,11;2,55;4,41;4,51;2,6;2,25;3,73;9,07;1,08;6,62;7,89;0,2;0,44;0,69;2,01
10;10:00;4,22;2,5;2,11;3,14;1,81;2,6;4,26;4,51;2,5;2,55;3,48;9,07;2,3;6,32;7,84;0,2;0,29;0,74;2,06
10;10:06;4,07;2,45;1,96;3,14;2,11;2,79;4,12;4,51;2,3;2,79;3,33;9,07;2,25;6,08;7,75;0,2;0,20;0,74;2,01
10;10:12;4,26;2,5;1,91;3,19;1,81;2,65;3,97;4,46;2,65;2,7;3,19;9,02;2,21;5,88;7,7;0,25;0,20;0,74;1,96
10;10:18;4,26;2,45;1,76;3,09;2,06;2,21;4,02;4,36;2,99;2,35;2,94;8,97;1,91;5,69;7,65;0,25;0,20;0,74;1,91
10;10:24;4,17;2,45;1,67;3,04;1,96;2,3;4,02;4,36;2,89;2,11;2,79;8,97;2,25;5,44;7,45;0,15;0,20;0,74;1,86
10;10:30;4,26;2,55;1,62;3,04;1,86;2,35;3,92;4,31;2,65;2,21;2,7;8,92;1,57;5,39;7,35;0,1;0,10;0,78;1,86
10;10:36;4,17;2,5;1,57;2,99;2,06;2,21;3,92;4,26;2,4;2,4;2,65;8,87;1,47;5,25;7,25;0,1;0,10;0,78;1,81
10;10:42;4,22;2,45;1,47;2,99;2,06;2,35;3,92;4,17;2,35;2,6;2,5;8,87;1,32;5,1;7,25;0,1;0,15;0,78;1,76
10;10:48;4,12;2,45;1,57;2,99;2,45;2,4;3,73;4,12;2,79;2,79;2,55;8,77;1,27;4,95;7,25;0,1;0,20;0,74;1,76
10;10:54;3,97;2,45;1,47;2,99;2,21;2,5;3,63;3,97;2,84;2,6;2,55;8,68;1,13;4,9;7,16;0,1;0,20;0,78;1,86
10;11:00;4,02;2,45;1,37;2,94;2,3;2,45;3,63;3,97;2,65;2,21;2,5;8,58;1,18;4,75;7,06;0,1;0,20;0,83;1,86
10;11:06;4,07;2,35;1,27;2,99;2,21;2,35;3,53;3,82;2,55;2,16;2,5;8,63;1,08;4,71;7,01;0,1;0,15;0,83;1,86
